Fecha,Representante,CódigoProducto,Unidades,,,,
12/11/2021,Eliseo Martínez,B01KBH547A,3,,,,
12/11/2021,Iris Ugarte,B00NQGP42Y,6,,,,
12/11/2021,Beatriz Troncoso,B016381QZA,9,,,,
12/11/2021,Sagrario Silva,B01DZJFWNC,3,,,,
12/11/2021,Kenya Carrillo,B018IZ0SWI,4,,,,
12/11/2021,Fernando Ruiz,B018IZ0SWI,1,,,,
12/11/2021,Casandra Fernández,B00NQGP42Y,2,,,,
12/11/2021,Delia Jiménez,B00K15Q2B0,3,,,,
12/11/2021,Salvador Olivares,B00K15Q2B0,4,,,,
12/11/2021,Rodrigo Muñoz,B00K15Q2B0,3,,,,
12/11/2021,Paulina Iglesias,B00F3J4B5S,1,,,,
12/11/2021,Beatriz Troncoso,B016B7INC2,3,,,,
12/11/2021,Cecilia Manrique,B016381QZA,1,,,,
12/11/2021,Bárbara Peñalosa,B00F3J4B5S,2,,,,
12/11/2021,Andrés Mejía,B00K15Q2B0,4,,,,
12/11/2021,Teodoro Jurado,B016381QZA,3,,,,
12/11/2021,Delia Jiménez,B00K15Q2B0,1,,,,
12/11/2021,Cinthia Bustamante,B01LQV1YHO,1,,,,
12/11/2021,Salvador Olivares,B016B7INC2,2,,,,
12/11/2021,Elena Uriarte,B018IZ0SWI,2,,,,
12/11/2021,Iris Ugarte,B018IZ0SWI,10,,,,
12/11/2021,Claudia Olmedo,B016381QZA,3,,,,
12/11/2021,Roberto Rodríguez,B00NQGP42Y,2,,,,
12/11/2021,Cinthia Bustamante,B018IZ0SWI,2,,,,
12/11/2021,Paula Espíndola,B00F3J4B5S,2,,,,
12/11/2021,Delia Jiménez,B00F3J4B5S,2,,,,
12/11/2021,Beatriz Troncoso,B01EYT1URO,2,,,,
12/11/2021,Paulina Iglesias,B01KBH547A,3,,,,
12/11/2021,Sergio Moreno,B015YCRYZM,2,,,,
12/11/2021,Rodrigo Muñoz,B016381QZA,3,,,,
12/11/2021,Bruno Puente,B00NQGP42Y,3,,,,
12/11/2021,Kenya Carrillo,B00K15Q2B0,1,,,,
12/11/2021,Maximiliano Ruiz,B01KBH547A,2,,,,
12/11/2021,Guillermo Chávez,B01KBH547A,2,,,,
12/11/2021,Guillermo Paredes,B00K15Q2B0,2,,,,
12/12/2021,Concepción Luna,B01EYT1URO,2,,,,
12/12/2021,Andrés Mejía,B00F3J4B5S,2,,,,
12/12/2021,Sagrario Silva,B00K15Q2B0,2,,,,
12/12/2021,Isabel Crespo,B01LQV1YHO,2,,,,
12/12/2021,Maité Gordillo,B01LQV1YHO,2,,,,
12/12/2021,Bruna Hernández,B01DZJFWNC,3,,,,
12/12/2021,Felicia Junquera,B00NQGP42Y,2,,,,
12/12/2021,Camila Fajardo,B018IZ0SWI,3,,,,
12/12/2021,Delia Jiménez,B018IZ0SWI,3,,,,
12/12/2021,Elvira Belmonte,B00K15Q2B0,1,,,,
12/12/2021,Bruna Hernández,B00NQGP42Y,1,,,,
12/12/2021,Guillermo Paredes,B016381QZA,3,,,,
12/12/2021,Sagrario Silva,B01KBH547A,2,,,,
12/12/2021,Raquel Gómez,B016381QZA,2,,,,
12/12/2021,Isabel Crespo,B01EYT1URO,3,,,,
12/12/2021,Sagrario Silva,B00F3J4B5S,1,,,,
12/12/2021,Concepción Luna,B00F3J4B5S,3,,,,
12/12/2021,Magdalena Linares,B00K15Q2B0,3,,,,
12/12/2021,Bruna Hernández,B00K15Q2B0,3,,,,
12/12/2021,Delia Jiménez,B018IZ0SWI,2,,,,
12/12/2021,Jenny García,B018IZ0SWI,3,,,,
12/12/2021,Jenny García,B018IZ0SWI,3,,,,
12/12/2021,Bernarda Perdomo,B018IZ0SWI,3,,,,
12/12/2021,Maximiliano Ruiz,B00NQGP42Y,13,,,,
12/12/2021,Raquel Gómez,B016B7INC2,3,,,,
12/12/2021,Delia Jiménez,B01LQV1YHO,2,,,,
12/12/2021,Isabel Crespo,B01EYT1URO,2,,,,
12/12/2021,Bruna Hernández,B016B7INC2,2,,,,
12/12/2021,Bruno Puente,B01KBH547A,3,,,,
12/12/2021,Maximiliano Ruiz,B01EYT1URO,10,,,,
12/12/2021,Domingo González,B00NQGP42Y,2,,,,
12/12/2021,Carla Méndez,B00NQGP42Y,3,,,,
12/12/2021,Roberto Rodríguez,B00F3J4B5S,1,,,,
12/12/2021,Teresa Rivero,B01DZJFWNC,1,,,,
12/12/2021,Eric Rivera,B018IZ0SWI,7,,,,
12/12/2021,Andrés Mejía,B018IZ0SWI,1,,,,
12/12/2021,Fernando Ruiz,B01KBH547A,1,,,,
12/12/2021,Casandra Fernández,B018IZ0SWI,2,,,,
12/12/2021,Sagrario Silva,B00K15Q2B0,1,,,,
12/12/2021,Lázaro Zepeda,B018IZ0SWI,3,,,,
12/12/2021,Germán Herrera,B00K15Q2B0,3,,,,
12/12/2021,Linet Ramírez,B01DZJFWNC,2,,,,
12/12/2021,Delia Jiménez,B018IZ0SWI,1,,,,
12/12/2021,Felicia Junquera,B018IZ0SWI,3,,,,
12/12/2021,Bruno Puente,B01LQV1YHO,2,,,,
12/12/2021,Joel Guerra,B00NQGP42Y,2,,,,
12/12/2021,Isabel Crespo,B018IZ0SWI,3,,,,
12/12/2021,Sonia Mujíca,B01KBH547A,1,,,,
12/13/2021,Andrés Mejía,B01KBH547A,2,,,,
12/13/2021,Maximiliano Ruiz,B00K15Q2B0,7,,,,
12/13/2021,Felicia Junquera,B01DZJFWNC,3,,,,
12/13/2021,Cristina Fábregas,B018IZ0SWI,1,,,,
12/13/2021,Teodoro Jurado,B018IZ0SWI,2,,,,
12/13/2021,Elena Uriarte,B00F3J4B5S,10,,,,
12/13/2021,Cecilia Manrique,B00K15Q2B0,1,,,,
12/13/2021,Emanuel Escalante,B00F3J4B5S,2,,,,
12/13/2021,Salvador Olivares,B01DZJFWNC,3,,,,
12/13/2021,Iris Ugarte,B016B7INC2,1,,,,
12/13/2021,Patricia Torres,B00NQGP42Y,3,,,,
12/13/2021,Iris Ugarte,B018IZ0SWI,3,,,,
12/13/2021,Cecilia Manrique,B01DZJFWNC,2,,,,
12/13/2021,Bruna Hernández,B01KBH547A,2,,,,
12/13/2021,Bruna Hernández,B00F3J4B5S,2,,,,
12/13/2021,Rubén Núñez,B016B7INC2,19,,,,
12/13/2021,Teodoro Jurado,B018IZ0SWI,2,,,,
12/13/2021,Eliseo Martínez,B015YCRYZM,8,,,,
12/13/2021,Sagrario Silva,B00J0O5J4Y,10,,,,
12/13/2021,Laura Morales,B01KBH547A,1,,,,
12/13/2021,Paula Espíndola,B01LQV1YHO,3,,,,
12/13/2021,Pedro Huerta,B00J0O5J4Y,3,,,,
12/13/2021,Elena Uriarte,B01LQV1YHO,2,,,,
12/13/2021,Joel Guerra,B016381QZA,1,,,,
12/13/2021,Teodoro Jurado,B00F3J4B5S,3,,,,
12/13/2021,Sagrario Silva,B00K15Q2B0,3,,,,
12/13/2021,Delia Jiménez,B00NQGP42Y,3,,,,
12/13/2021,Arturo Franco,B00F3J4B5S,1,,,,
12/13/2021,Kenya Carrillo,B00J0O5J4Y,18,,,,
12/13/2021,Casandra Fernández,B01LQV1YHO,4,,,,
12/13/2021,Sagrario Silva,B016381QZA,18,,,,
12/13/2021,Carla Méndez,B01KBH547A,1,,,,
12/13/2021,Eric Rivera,B00NQGP42Y,1,,,,
12/13/2021,Jaime Pastrana,B01KBH547A,2,,,,
12/13/2021,Concepción Luna,B00F3J4B5S,2,,,,
12/13/2021,Isabel Crespo,B00NQGP42Y,3,,,,
12/13/2021,Roberto Rodríguez,B00NQGP42Y,2,,,,
12/13/2021,Sonia Mujíca,B00K15Q2B0,3,,,,
12/13/2021,Sagrario Silva,B018IZ0SWI,2,,,,
12/13/2021,Cristina Fábregas,B01KBH547A,1,,,,
12/13/2021,Jenny García,B01KBH547A,1,,,,
12/13/2021,Dafne Rivas,B01EYT1URO,2,,,,
12/13/2021,Ernesto Duarte,B01DZJFWNC,3,,,,
12/13/2021,Daniel Piedra,B01DZJFWNC,1,,,,
12/13/2021,Paula Espíndola,B01EYT1URO,1,,,,
12/13/2021,Edgar Guerrero,B00J0O5J4Y,3,,,,
12/13/2021,Carlos Romero,B016B7INC2,2,,,,
12/13/2021,Emanuel Escalante,B00K15Q2B0,3,,,,
12/13/2021,Joel Guerra,B00F3J4B5S,2,,,,
12/13/2021,Roberto Rodríguez,B016381QZA,2,,,,
12/13/2021,Eric Rivera,B01KBH547A,3,,,,
12/13/2021,Rodrigo Muñoz,B00F3J4B5S,1,,,,
12/13/2021,Nayeli Juárez,B00F3J4B5S,3,,,,
12/14/2021,Cinthia Bustamante,B016381QZA,1,,,,
12/14/2021,Rodrigo Muñoz,B018IZ0SWI,5,,,,
12/14/2021,Sandra Flores,B018IZ0SWI,1,,,,
12/14/2021,Domingo González,B018IZ0SWI,3,,,,
12/14/2021,Andrés Mejía,B00K15Q2B0,1,,,,
12/14/2021,Sandra Flores,B00J0O5J4Y,3,,,,
12/14/2021,Raquel Gómez,B016381QZA,2,,,,
12/14/2021,Fernando Ruiz,B018IZ0SWI,3,,,,
12/14/2021,Eliseo Martínez,B016381QZA,1,,,,
12/14/2021,Bruna Hernández,B016381QZA,3,,,,
12/14/2021,Sandra Flores,B018IZ0SWI,22,,,,
12/14/2021,Domingo González,B01KBH547A,2,,,,
12/14/2021,Jaime Pastrana,B016381QZA,3,,,,
12/14/2021,Rodrigo Muñoz,B00K15Q2B0,1,,,,
12/14/2021,Lorena Gómez,B01EYT1URO,1,,,,
12/14/2021,Lázaro Zepeda,B018IZ0SWI,2,,,,
12/14/2021,Teodoro Jurado,B00F3J4B5S,1,,,,
12/14/2021,Cecilia Manrique,B018IZ0SWI,3,,,,
12/14/2021,Agustín Reynoso,B00K15Q2B0,4,,,,
12/14/2021,Kenya Carrillo,B01KBH547A,2,,,,
12/14/2021,Delia Jiménez,B018IZ0SWI,2,,,,
12/14/2021,Concepción Luna,B00F3J4B5S,1,,,,
12/14/2021,Andrés Mejía,B016381QZA,4,,,,
12/14/2021,Sandra Flores,B01LQV1YHO,3,,,,
12/14/2021,Diana Rosas,B018IZ0SWI,3,,,,
12/14/2021,Camila Fajardo,B00K15Q2B0,3,,,,
12/14/2021,Teresa Rivero,B018IZ0SWI,3,,,,
12/14/2021,Fernando Ruiz,B01KBH547A,2,,,,
12/14/2021,Roberto Rodríguez,B00K15Q2B0,1,,,,
12/14/2021,Claudia Olmedo,B018IZ0SWI,3,,,,
12/14/2021,Salvador Olivares,B01DZJFWNC,3,,,,
12/14/2021,Eduardo Linares,B00F3J4B5S,1,,,,
12/14/2021,Edgar Guerrero,B01LQV1YHO,15,,,,
12/14/2021,Jenny García,B00F3J4B5S,2,,,,
12/14/2021,Eliseo Martínez,B01LQV1YHO,2,,,,
12/14/2021,Sagrario Silva,B00NQGP42Y,3,,,,
12/14/2021,Joana Mejía,B00J0O5J4Y,2,,,,
12/14/2021,Delia Jiménez,B018IZ0SWI,3,,,,
12/14/2021,Eduardo Linares,B01KBH547A,2,,,,
12/14/2021,Magdalena Linares,B00K15Q2B0,1,,,,
12/14/2021,Cecilia Manrique,B016B7INC2,3,,,,
12/14/2021,Jaime Pastrana,B00F3J4B5S,4,,,,
12/14/2021,Germán Herrera,B016381QZA,3,,,,
12/14/2021,Arturo Franco,B00NQGP42Y,3,,,,
12/14/2021,Benjamín Pérez,B01DZJFWNC,2,,,,
12/14/2021,Isabel Crespo,B01DZJFWNC,2,,,,
12/14/2021,Magdalena Linares,B00F3J4B5S,3,,,,
12/14/2021,Iris Ugarte,B01DZJFWNC,2,,,,
12/14/2021,Bruna Hernández,B00NQGP42Y,1,,,,
12/14/2021,Bruna Hernández,B00K15Q2B0,1,,,,
12/14/2021,Daniel Piedra,B01LQV1YHO,2,,,,
12/14/2021,Tamara Márquez,B018IZ0SWI,1,,,,
12/14/2021,Isabel Crespo,B00NQGP42Y,3,,,,
12/14/2021,Maximiliano Ruiz,B00K15Q2B0,2,,,,
12/14/2021,Jenny García,B01EYT1URO,3,,,,
12/14/2021,Kenya Carrillo,B016381QZA,1,,,,
12/14/2021,Sergio Moreno,B018IZ0SWI,4,,,,
12/15/2021,Maximiliano Ruiz,B00NQGP42Y,2,,,,
12/15/2021,Rodrigo Muñoz,B01KBH547A,3,,,,
12/15/2021,Cecilia Manrique,B016381QZA,3,,,,
12/15/2021,Raquel Gómez,B00F3J4B5S,2,,,,
12/15/2021,Jenny García,B01KBH547A,3,,,,
12/15/2021,Nayeli Juárez,B018IZ0SWI,2,,,,
12/15/2021,Pedro Huerta,B01LQV1YHO,1,,,,
12/15/2021,Maximiliano Ruiz,B016B7INC2,2,,,,
12/15/2021,Teodoro Jurado,B01EYT1URO,1,,,,
12/15/2021,Jaime Pastrana,B016381QZA,3,,,,
12/15/2021,Magdalena Linares,B00K15Q2B0,4,,,,
12/15/2021,Sandra Flores,B01KBH547A,24,,,,
12/15/2021,Delia Jiménez,B00F3J4B5S,1,,,,
12/15/2021,Delia Jiménez,B00F3J4B5S,3,,,,
12/15/2021,Raquel Gómez,B00F3J4B5S,2,,,,
12/15/2021,Paula Espíndola,B00F3J4B5S,5,,,,
12/15/2021,Beatriz Troncoso,B01LQV1YHO,2,,,,
12/15/2021,Lorena Gómez,B00K15Q2B0,10,,,,
12/15/2021,Isabel Crespo,B01DZJFWNC,2,,,,
12/15/2021,Delia Jiménez,B01KBH547A,22,,,,
12/15/2021,Magdalena Linares,B016381QZA,3,,,,
12/15/2021,Bernarda Perdomo,B00J0O5J4Y,1,,,,
12/15/2021,Andrés Mejía,B018IZ0SWI,1,,,,
12/15/2021,Salvador Olivares,B00F3J4B5S,2,,,,
12/15/2021,Nayeli Juárez,B01KBH547A,3,,,,
12/15/2021,Isabel Crespo,B00NQGP42Y,1,,,,
12/15/2021,Joel Guerra,B01DZJFWNC,14,,,,
12/15/2021,Kenya Carrillo,B018IZ0SWI,1,,,,
12/15/2021,Dafne Rivas,B018IZ0SWI,3,,,,
12/15/2021,Iván Arriola,B018IZ0SWI,1,,,,
12/15/2021,Dafne Rivas,B00K15Q2B0,3,,,,
12/15/2021,Daniel Piedra,B015YCRYZM,1,,,,
12/15/2021,Beatriz Troncoso,B00F3J4B5S,2,,,,
12/15/2021,Camila Fajardo,B00F3J4B5S,1,,,,
12/15/2021,Iván Arriola,B015YCRYZM,1,,,,
12/15/2021,Delia Jiménez,B00F3J4B5S,3,,,,
12/15/2021,Guillermo Paredes,B01KBH547A,1,,,,
12/15/2021,Elvira Belmonte,B01LQV1YHO,2,,,,
12/15/2021,Concepción Luna,B01KBH547A,3,,,,
12/15/2021,Magdalena Linares,B00F3J4B5S,3,,,,
12/15/2021,Emanuel Escalante,B00F3J4B5S,2,,,,
12/15/2021,Ernesto Duarte,B01KBH547A,2,,,,
12/15/2021,Teodoro Jurado,B018IZ0SWI,2,,,,
12/15/2021,Delia Jiménez,B00F3J4B5S,1,,,,
12/15/2021,Edgar Guerrero,B01DZJFWNC,3,,,,
12/15/2021,Rubén Núñez,B018IZ0SWI,23,,,,
12/15/2021,Magdalena Linares,B01KBH547A,3,,,,
12/15/2021,Paulina Iglesias,B01KBH547A,3,,,,
12/15/2021,Teresa Rivero,B01EYT1URO,13,,,,
12/15/2021,Cristina Fábregas,B016381QZA,1,,,,
12/15/2021,Casandra Fernández,B01EYT1URO,3,,,,
12/15/2021,Lázaro Zepeda,B00F3J4B5S,18,,,,
12/15/2021,Eric Rivera,B01KBH547A,2,,,,
12/15/2021,Daniel Piedra,B018IZ0SWI,17,,,,
12/15/2021,Maité Gordillo,B01KBH547A,1,,,,
12/15/2021,Alan Ramos,B01KBH547A,2,,,,
12/15/2021,Elena Uriarte,B00F3J4B5S,3,,,,
12/15/2021,Dafne Rivas,B00K15Q2B0,1,,,,
12/15/2021,Raquel Gómez,B00K15Q2B0,4,,,,
12/15/2021,Teodoro Jurado,B00NQGP42Y,3,,,,
12/15/2021,Maximiliano Ruiz,B01KBH547A,7,,,,
12/15/2021,Edgar Guerrero,B01DZJFWNC,1,,,,
12/15/2021,Delia Jiménez,B00J0O5J4Y,1,,,,
12/15/2021,Isabel Crespo,B00J0O5J4Y,2,,,,
12/15/2021,Germán Herrera,B01KBH547A,2,,,,
12/15/2021,Agustín Reynoso,B01KBH547A,2,,,,
12/15/2021,Roberto Rodríguez,B01LQV1YHO,1,,,,
12/15/2021,Iris Ugarte,B018IZ0SWI,1,,,,
12/15/2021,Joel Guerra,B018IZ0SWI,2,,,,
12/15/2021,Dafne Rivas,B018IZ0SWI,3,,,,
12/15/2021,Laura Morales,B00NQGP42Y,2,,,,
12/15/2021,Delia Jiménez,B00F3J4B5S,1,,,,
12/16/2021,Raquel Gómez,B016B7INC2,18,,,,
12/16/2021,Emanuel Escalante,B01DZJFWNC,1,,,,
12/16/2021,Arturo Franco,B01DZJFWNC,2,,,,
12/16/2021,Maximiliano Ruiz,B00K15Q2B0,1,,,,
12/16/2021,Raquel Gómez,B016381QZA,1,,,,
12/16/2021,Casandra Fernández,B01DZJFWNC,2,,,,
12/16/2021,Linet Ramírez,B00NQGP42Y,3,,,,
12/16/2021,Rodrigo Muñoz,B00F3J4B5S,2,,,,
12/16/2021,Alan Ramos,B01KBH547A,1,,,,
12/16/2021,Rodrigo Muñoz,B00K15Q2B0,1,,,,
12/16/2021,Andrés Mejía,B00K15Q2B0,1,,,,
12/16/2021,Sergio Moreno,B018IZ0SWI,4,,,,
12/16/2021,Elena Uriarte,B018IZ0SWI,2,,,,
12/16/2021,Casandra Fernández,B00K15Q2B0,1,,,,
12/16/2021,Cecilia Manrique,B01DZJFWNC,1,,,,
12/16/2021,Iván Arriola,B016381QZA,3,,,,
12/16/2021,Rodrigo Muñoz,B016381QZA,4,,,,
12/16/2021,Fernando Ruiz,B01KBH547A,3,,,,
12/16/2021,Eliseo Martínez,B00F3J4B5S,6,,,,
12/16/2021,Eduardo Linares,B01LQV1YHO,2,,,,
12/16/2021,Isabel Crespo,B00F3J4B5S,1,,,,
12/16/2021,Camila Fajardo,B00F3J4B5S,2,,,,
12/16/2021,Elvira Belmonte,B00K15Q2B0,2,,,,
12/16/2021,Rodrigo Muñoz,B01KBH547A,2,,,,
12/16/2021,Salvador Olivares,B00NQGP42Y,1,,,,
12/16/2021,Sergio Moreno,B01LQV1YHO,1,,,,
12/16/2021,Guillermo Paredes,B018IZ0SWI,1,,,,
12/16/2021,Cristina Fábregas,B018IZ0SWI,1,,,,
12/16/2021,Daniel Piedra,B01EYT1URO,3,,,,
12/16/2021,Cristina Fábregas,B018IZ0SWI,1,,,,
12/16/2021,Laura Morales,B01LQV1YHO,3,,,,
12/16/2021,Iris Ugarte,B00F3J4B5S,1,,,,
12/16/2021,Salvador Olivares,B016381QZA,3,,,,
12/16/2021,Casandra Fernández,B01KBH547A,3,,,,
12/16/2021,Lázaro Zepeda,B00F3J4B5S,1,,,,
12/16/2021,Dafne Rivas,B00NQGP42Y,3,,,,
12/16/2021,Eliseo Martínez,B01EYT1URO,3,,,,
12/16/2021,Daniel Piedra,B01EYT1URO,2,,,,
12/16/2021,Maximiliano Ruiz,B016381QZA,1,,,,
12/16/2021,Guillermo Chávez,B00F3J4B5S,1,,,,
12/16/2021,Benjamín Pérez,B018IZ0SWI,2,,,,
12/16/2021,Sandra Flores,B015YCRYZM,16,,,,
12/16/2021,Dafne Rivas,B00NQGP42Y,24,,,,
12/16/2021,Isabel Crespo,B00K15Q2B0,3,,,,
12/16/2021,Roberto Rodríguez,B01DZJFWNC,2,,,,
12/16/2021,Andrés Mejía,B018IZ0SWI,12,,,,
12/16/2021,Eric Rivera,B01KBH547A,1,,,,
12/16/2021,Agustín Reynoso,B00F3J4B5S,3,,,,
12/16/2021,Lorena Gómez,B00F3J4B5S,3,,,,
12/16/2021,Elena Uriarte,B01KBH547A,2,,,,
12/16/2021,Agustín Reynoso,B01LQV1YHO,3,,,,
12/17/2021,Salvador Olivares,B01EYT1URO,3,,,,
12/17/2021,Eduardo Linares,B01EYT1URO,16,,,,
12/17/2021,Pedro Huerta,B00F3J4B5S,3,,,,
12/17/2021,Sandra Flores,B018IZ0SWI,3,,,,
12/17/2021,Cecilia Manrique,B01DZJFWNC,2,,,,
12/17/2021,Rubén Núñez,B00K15Q2B0,2,,,,
12/17/2021,Rodrigo Muñoz,B018IZ0SWI,2,,,,
12/17/2021,Delia Jiménez,B018IZ0SWI,3,,,,
12/17/2021,Rodrigo Muñoz,B00NQGP42Y,4,,,,
12/17/2021,Paula Espíndola,B01KBH547A,2,,,,
12/17/2021,Germán Herrera,B015YCRYZM,3,,,,
12/17/2021,Leonor Domínguez,B015YCRYZM,3,,,,
12/17/2021,Joana Mejía,B00K15Q2B0,1,,,,
12/17/2021,Ernesto Duarte,B00F3J4B5S,6,,,,
12/17/2021,Isabel Crespo,B018IZ0SWI,15,,,,
12/17/2021,Domingo González,B016B7INC2,3,,,,
12/17/2021,Andrés Mejía,B00F3J4B5S,2,,,,
12/17/2021,Dafne Rivas,B00K15Q2B0,2,,,,
12/17/2021,Teresa Rivero,B00NQGP42Y,2,,,,
12/17/2021,Silvestre Morales,B00K15Q2B0,17,,,,
12/17/2021,Agustín Reynoso,B015YCRYZM,1,,,,
12/17/2021,Claudia Olmedo,B01KBH547A,2,,,,
12/17/2021,Cecilia Manrique,B01KBH547A,3,,,,
12/17/2021,Delia Jiménez,B00J0O5J4Y,1,,,,
12/17/2021,Guillermo Paredes,B015YCRYZM,3,,,,
12/17/2021,Domingo González,B018IZ0SWI,1,,,,
12/17/2021,Leonor Domínguez,B01DZJFWNC,9,,,,
12/17/2021,Lorena Gómez,B00NQGP42Y,21,,,,
12/17/2021,Tamara Márquez,B016381QZA,4,,,,
12/17/2021,Rodrigo Muñoz,B016381QZA,2,,,,
12/17/2021,Iris Ugarte,B018IZ0SWI,2,,,,
12/17/2021,Raquel Gómez,B00F3J4B5S,25,,,,
12/17/2021,Elvira Belmonte,B01EYT1URO,3,,,,
12/17/2021,Casandra Fernández,B00F3J4B5S,2,,,,
12/17/2021,Leonor Domínguez,B00NQGP42Y,1,,,,
12/17/2021,Beatriz Troncoso,B00J0O5J4Y,3,,,,
12/17/2021,Patricia Torres,B018IZ0SWI,2,,,,
12/17/2021,Eric Rivera,B01DZJFWNC,2,,,,
12/17/2021,Patricia Torres,B01DZJFWNC,1,,,,
12/17/2021,Kenya Carrillo,B00F3J4B5S,2,,,,
12/17/2021,Delia Jiménez,B00F3J4B5S,2,,,,
12/17/2021,Maximiliano Ruiz,B01KBH547A,2,,,,
12/17/2021,Kenya Carrillo,B015YCRYZM,3,,,,
12/17/2021,Sonia Mujíca,B00F3J4B5S,19,,,,
12/17/2021,Teodoro Jurado,B01EYT1URO,1,,,,
12/17/2021,Nayeli Juárez,B016381QZA,3,,,,
12/17/2021,Casandra Fernández,B00K15Q2B0,3,,,,
12/17/2021,Domingo González,B01KBH547A,1,,,,
12/17/2021,Diana Rosas,B00K15Q2B0,3,,,,
12/17/2021,Raquel Gómez,B01DZJFWNC,3,,,,
12/17/2021,Mariana Hinojosa,B00F3J4B5S,2,,,,
12/17/2021,Silvestre Morales,B018IZ0SWI,4,,,,
12/17/2021,Cinthia Bustamante,B01LQV1YHO,2,,,,
12/17/2021,Sagrario Silva,B00J0O5J4Y,3,,,,
12/17/2021,Cecilia Manrique,B00J0O5J4Y,10,,,,
12/17/2021,Cinthia Bustamante,B00K15Q2B0,2,,,,
12/17/2021,Bruna Hernández,B00F3J4B5S,2,,,,
12/17/2021,Lorena Gómez,B00J0O5J4Y,2,,,,
12/17/2021,Magdalena Linares,B016381QZA,2,,,,
12/17/2021,Delia Jiménez,B018IZ0SWI,2,,,,
12/17/2021,Sagrario Silva,B00K15Q2B0,3,,,,
12/18/2021,Isabel Crespo,B018IZ0SWI,1,,,,
12/18/2021,Fernando Ruiz,B01EYT1URO,2,,,,
12/18/2021,Pedro Huerta,B00F3J4B5S,24,,,,
12/18/2021,Salvador Olivares,B00F3J4B5S,1,,,,
12/18/2021,Eduardo Linares,B00NQGP42Y,1,,,,
12/18/2021,Raquel Gómez,B015YCRYZM,17,,,,
12/18/2021,Eduardo Linares,B01DZJFWNC,1,,,,
12/18/2021,Carla Méndez,B015YCRYZM,2,,,,
12/18/2021,Benjamín Pérez,B01DZJFWNC,2,,,,
12/18/2021,Dafne Rivas,B00F3J4B5S,2,,,,
12/18/2021,Sergio Moreno,B01DZJFWNC,2,,,,
12/18/2021,Casandra Fernández,B00NQGP42Y,2,,,,
12/18/2021,Bruna Hernández,B00NQGP42Y,1,,,,
12/18/2021,Roberto Rodríguez,B00K15Q2B0,1,,,,
12/18/2021,Isabel Crespo,B00NQGP42Y,3,,,,
12/18/2021,Mariana Hinojosa,B00NQGP42Y,1,,,,
12/18/2021,Rubén Núñez,B00F3J4B5S,1,,,,
12/18/2021,Eric Rivera,B01LQV1YHO,3,,,,
12/18/2021,Beatriz Troncoso,B00K15Q2B0,1,,,,
12/18/2021,Mariana Hinojosa,B00K15Q2B0,2,,,,
12/18/2021,Beatriz Troncoso,B00K15Q2B0,2,,,,
12/18/2021,Linet Ramírez,B00NQGP42Y,4,,,,
12/18/2021,Eduardo Linares,B00J0O5J4Y,2,,,,
12/18/2021,Elvira Belmonte,B016B7INC2,1,,,,
12/18/2021,Isabel Crespo,B00K15Q2B0,2,,,,
12/18/2021,Beatriz Troncoso,B00K15Q2B0,2,,,,
12/18/2021,Fernando Ruiz,B016381QZA,1,,,,
12/18/2021,Maité Gordillo,B00J0O5J4Y,2,,,,
12/18/2021,Raquel Gómez,B00F3J4B5S,1,,,,
12/18/2021,Maximiliano Ruiz,B00K15Q2B0,2,,,,
12/18/2021,Andrés Mejía,B01DZJFWNC,2,,,,
12/18/2021,Rodrigo Muñoz,B00K15Q2B0,2,,,,
12/18/2021,Magdalena Linares,B01DZJFWNC,2,,,,
12/18/2021,Dafne Rivas,B00K15Q2B0,1,,,,
12/18/2021,Sagrario Silva,B00K15Q2B0,1,,,,
12/18/2021,Bruna Hernández,B01KBH547A,2,,,,
12/18/2021,Bruna Hernández,B018IZ0SWI,2,,,,
12/18/2021,Cristina Fábregas,B01LQV1YHO,3,,,,
12/18/2021,Tamara Márquez,B01DZJFWNC,3,,,,
12/18/2021,Delia Jiménez,B01KBH547A,3,,,,
12/18/2021,Cinthia Bustamante,B00NQGP42Y,18,,,,
12/18/2021,Eliseo Martínez,B00F3J4B5S,3,,,,
12/18/2021,Sagrario Silva,B016381QZA,1,,,,
12/18/2021,Silvestre Morales,B016381QZA,1,,,,
12/18/2021,Teodoro Jurado,B01EYT1URO,2,,,,
12/18/2021,Sonia Mujíca,B00F3J4B5S,1,,,,
12/18/2021,Raquel Gómez,B01LQV1YHO,2,,,,
12/18/2021,Eliseo Martínez,B00F3J4B5S,13,,,,
12/18/2021,Isabel Crespo,B018IZ0SWI,3,,,,
12/18/2021,Linet Ramírez,B01KBH547A,3,,,,
12/19/2021,Rodrigo Muñoz,B01EYT1URO,19,,,,
12/19/2021,Maximiliano Ruiz,B01EYT1URO,12,,,,
12/19/2021,Bruna Hernández,B01LQV1YHO,1,,,,
12/19/2021,Salvador Olivares,B00F3J4B5S,5,,,,
12/19/2021,Joana Mejía,B00K15Q2B0,2,,,,
12/19/2021,Ernesto Duarte,B01KBH547A,1,,,,
12/19/2021,Magdalena Linares,B00NQGP42Y,1,,,,
12/19/2021,Bruna Hernández,B016381QZA,2,,,,
12/19/2021,Andrés Mejía,B00NQGP42Y,3,,,,
12/19/2021,Arturo Franco,B01LQV1YHO,1,,,,
12/19/2021,Rodrigo Muñoz,B016B7INC2,3,,,,
12/19/2021,Camila Fajardo,B016381QZA,2,,,,
